frame, fps, time
525, 112.0951, 6.042916
526, 76.90533, 6.055919
527, 85.70449, 6.067587
528, 77.43534, 6.080501
529, 102.6483, 6.090243
530, 71.72572, 6.104185
531, 107.6426, 6.113475
532, 66.97027, 6.128407
533, 101.1429, 6.138294
534, 82.42664, 6.150426
535, 87.41259, 6.161866
536, 98.26078, 6.172043
537, 75.41478, 6.185303
538, 89.94424, 6.196421
539, 95.50186, 6.206892
540, 85.87376, 6.218537
541, 81.61266, 6.23079
542, 74.16197, 6.244274
543, 89.33357, 6.255468
544, 87.7193, 6.266868
545, 78.81463, 6.279556
546, 71.91141, 6.293462
547, 91.19927, 6.304427
548, 91.49968, 6.315356
549, 91.7768, 6.326252
550, 88.18342, 6.337593
551, 73.21716, 6.351251
552, 80.10895, 6.363734
553, 103.9177, 6.373357
554, 78.37605, 6.386116
555, 86.1104, 6.397729
556, 91.22423, 6.408691
557, 75.75184, 6.421892
558, 99.18667, 6.431974
559, 76.49939, 6.445046
560, 95.99693, 6.455463
561, 78.93283, 6.468132
562, 88.15233, 6.479476
563, 94.02915, 6.490111
564, 77.56147, 6.503004
565, 75.26154, 6.516291
566, 65.33813, 6.531596
567, 106.9862, 6.540943
568, 65.29546, 6.556258
569, 87.68853, 6.567662
570, 68.75215, 6.582207
571, 82.50825, 6.594327
572, 106.0445, 6.603757
573, 72.25956, 6.617596
574, 97.35203, 6.627868
575, 65.21455, 6.643202
576, 91.50805, 6.65413
577, 90.09821, 6.665229
578, 59.93766, 6.681913
579, 90.36689, 6.692979
580, 62.76282, 6.708912
581, 85.55784, 6.7206
582, 100.9999, 6.730501
583, 73.98639, 6.744017
584, 85.09914, 6.755768
585, 81.38021, 6.768056
586, 92.40436, 6.778878
587, 88.18342, 6.790218
588, 75.33524, 6.803493
589, 86.70019, 6.815027
590, 79.18283, 6.827656
591, 92.6269, 6.838452
592, 80.03201, 6.850947
593, 84.06894, 6.862842
594, 57.86367, 6.880124
595, 88.70753, 6.891397
596, 85.2515, 6.903127
597, 72.13446, 6.91699
598, 69.38181, 6.931403
599, 99.8004, 6.941423
600, 72.36414, 6.955242
601, 80.7624, 6.967624
602, 100.4823, 6.977576
603, 75.14277, 6.990884
604, 83.45852, 7.002866
605, 87.80402, 7.014255
606, 88.03592, 7.025614
607, 68.93699, 7.04012
608, 48.83289, 7.060598
609, 86.83571, 7.072114
610, 84.78888, 7.083908
611, 76.23695, 7.097025
612, 58.99357, 7.113976
613, 111.309, 7.12296
614, 65.67282, 7.138187
615, 107.4807, 7.147491
616, 71.17944, 7.16154
617, 80.93234, 7.173896
618, 94.69697, 7.184456
619, 70.95218, 7.19855
620, 102.1346, 7.208341
621, 60.4668, 7.224879
622, 97.69441, 7.235115
623, 74.6826, 7.248505
624, 94.90367, 7.259042
625, 75.57436, 7.272274
626, 84.06894, 7.284169
627, 88.40952, 7.29548
